LU_CODE,count,F0_mean,F0_median,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,F5_mean,F5_median,F6_mean,F6_median,F7_mean,F7_median,F8_mean,F8_median,F9_mean,F9_median,F10_mean,F10_median,F11_mean,F11_median,F12_mean,F12_median,F13_mean,F13_median,F14_mean,F14_median,F15_mean,F15_median,F16_mean,F16_median,F17_mean,F17_median,F18_mean,F18_median,F19_mean,F19_median,F20_mean,F20_median,F21_mean,F21_median,F22_mean,F22_median,F23_mean,F23_median,F24_mean,F24_median,F25_mean,F25_median,F26_mean,F26_median
2101,138679,-0.36760932207107544,-0.38329237699508667,-0.2364353984594345,-0.24516695737838745,-0.12859684228897095,-0.10402684658765793,2.432589530944824,2.3826377391815186,1.605880856513977,1.635040521621704,1.3296194076538086,1.1927144527435303,0.7542266249656677,0.798583984375,0.6882526278495789,0.72900390625,0.6261401176452637,0.63427734375,2.630408763885498,2.633187770843506,2.335597515106201,2.2814645767211914,2.3348429203033447,2.2302632331848145,-0.49742457270622253,-0.5138921141624451,-0.3592105209827423,-0.37630558013916016,-0.2289656102657318,-0.2217129021883011,0.6285268068313599,0.6646525859832764,0.5450664758682251,0.5736897587776184,0.47846415638923645,0.46444955468177795,-0.5452097058296204,-0.5703187584877014,-0.5231872200965881,-0.5384615659713745,-0.4901178479194641,-0.491183876991272,0.34028178453445435,0.32065218687057495,0.49065956473350525,0.4520355761051178,0.670599102973938,0.6370040774345398,-0.5334025025367737,-0.5490517616271973,-0.4024689793586731,-0.4205804765224457,-0.2820690870285034,-0.27929556369781494
2204,436242,-0.35390153527259827,-0.36958858370780945,-0.27503517270088196,-0.29045993089675903,-0.18190018832683563,-0.17955812811851501,2.1050620079040527,2.1812667846679688,1.86147940158844,1.93764066696167,1.6072074174880981,1.6543071269989014,0.8067892789840698,0.8359375,0.7564621567726135,0.799560546875,0.6907010674476624,0.742431640625,3.483701705932617,3.387800693511963,3.2315378189086914,3.074796676635742,2.9681265354156494,2.827521324157715,-0.4552726745605469,-0.46905088424682617,-0.37357547879219055,-0.39030176401138306,-0.2738629877567291,-0.27186813950538635,0.6892590522766113,0.7181193828582764,0.6297245621681213,0.6660247445106506,0.5522403717041016,0.5903337001800537,-0.6305136680603027,-0.6449739933013916,-0.5976600050926208,-0.6188375949859619,-0.5488499999046326,-0.571488618850708,0.3872900605201721,0.36067482829093933,0.4809277057647705,0.437960684299469,0.613131582736969,0.5721798539161682,-0.488973468542099,-0.5032223463058472,-0.4075353145599365,-0.4249836504459381,-0.31312185525894165,-0.31396347284317017
2205,471597,-0.4000956416130066,-0.41434189677238464,-0.34562358260154724,-0.3607932925224304,-0.29039937257766724,-0.314149409532547,2.002917528152466,2.067016839981079,1.808536171913147,1.8626765012741089,1.7471857070922852,1.8172982931137085,0.8073765635490417,0.8310546875,0.7791926264762878,0.810302734375,0.7365467548370361,0.7763671875,3.3098299503326416,3.1632883548736572,3.1010220050811768,2.932952880859375,3.1001834869384766,2.9463956356048584,-0.5228449106216431,-0.5348442196846008,-0.46625787019729614,-0.4851981997489929,-0.41039925813674927,-0.44063323736190796,0.6869498491287231,0.7110192179679871,0.653684139251709,0.6811881065368652,0.6006380915641785,0.6345810890197754,-0.6337279081344604,-0.6441280841827393,-0.6200433969497681,-0.632929801940918,-0.5846107602119446,-0.6009590029716492,0.3283937871456146,0.302930623292923,0.38931259512901306,0.34662142395973206,0.4530629813671112,0.3882211446762085,-0.551661491394043,-0.5639858245849609,-0.4945623278617859,-0.5128704905509949,-0.4421885907649994,-0.4722270965576172
2302,9190116,-0.42912057042121887,-0.44889092445373535,-0.4337478280067444,-0.44985103607177734,-0.3867323100566864,-0.40466925501823425,2.507225275039673,2.663991928100586,2.431809186935425,2.6287364959716797,2.336794137954712,2.5547375679016113,0.890952467918396,0.882568359375,0.9373863339424133,0.89892578125,0.8975352644920349,0.8740234375,3.7966697216033936,3.948214292526245,3.8392465114593506,3.8483145236968994,3.58948016166687,3.574007272720337,-0.4824509918689728,-0.5285714268684387,-0.4858313500881195,-0.5193012356758118,-0.4543154537677765,-0.4825442433357239,0.7645882368087769,0.7899115681648254,0.8259907960891724,0.8165432810783386,0.7743563055992126,0.7760667204856873,-0.6173418164253235,-0.6926241517066956,-0.6672202348709106,-0.7166577577590942,-0.62669837474823,-0.6831682920455933,0.2971395254135132,0.30456140637397766,0.32951870560646057,0.3163902163505554,0.3621114492416382,0.3474791347980499,-0.5047704577445984,-0.5656836628913879,-0.5065657496452332,-0.5506772398948669,-0.479030579328537,-0.5205298066139221
2303,250593,-0.4916549623012543,-0.4915000796318054,-0.48976755142211914,-0.4957646131515503,-0.44037944078445435,-0.4494643807411194,2.5425403118133545,2.647172689437866,2.4207963943481445,2.575838565826416,2.424267292022705,2.5821800231933594,0.8722773194313049,0.890625,0.8819555044174194,0.90576171875,0.8497637510299683,0.8759765625,5.154993057250977,4.773139953613281,5.2734761238098145,4.736137866973877,5.289401531219482,4.810077667236328,-0.5829693078994751,-0.5820205807685852,-0.5700265765190125,-0.5746812224388123,-0.5316230058670044,-0.541262686252594,0.7795930504798889,0.8026189804077148,0.7972431778907776,0.8275409936904907,0.7486845850944519,0.779198944568634,-0.7010021209716797,-0.7106481194496155,-0.7233114242553711,-0.7330654263496399,-0.6848226189613342,-0.6957871317863464,0.270271897315979,0.26380011439323425,0.28824010491371155,0.27009832859039307,0.322745144367218,0.2973773181438446,-0.6129269003868103,-0.6130558252334595,-0.5959471464157104,-0.6012586951255798,-0.5609520673751831,-0.5712290406227112
2403,266222,-0.3609384298324585,-0.37810659408569336,-0.3548605144023895,-0.3707599937915802,-0.3387189209461212,-0.3552798628807068,2.1739542484283447,2.2452802658081055,2.0756349563598633,2.1526970863342285,2.023315191268921,2.108167886734009,0.8070141077041626,0.83349609375,0.8338077068328857,0.852294921875,0.8226488828659058,0.84521484375,3.776002883911133,3.75789475440979,4.1558942794799805,4.048759937286377,4.305078506469727,4.174335479736328,-0.46281903982162476,-0.4836084842681885,-0.44709378480911255,-0.464679479598999,-0.43220004439353943,-0.45080339908599854,0.6879584789276123,0.7145888805389404,0.7212674021720886,0.742584764957428,0.7069513201713562,0.7317373752593994,-0.6328387260437012,-0.651583194732666,-0.6756882071495056,-0.6865056157112122,-0.6683229207992554,-0.6807730793952942,0.36471569538116455,0.3443368673324585,0.3938453197479248,0.36548054218292236,0.4091632664203644,0.3780704438686371,-0.5029670000076294,-0.5244221687316895,-0.4826303720474243,-0.4996998906135559,-0.47267526388168335,-0.4912233054637909
2404,4101,-0.39530640840530396,-0.4242286682128906,-0.39075857400894165,-0.4163039028644562,-0.3801899254322052,-0.4069935977458954,3.6829919815063477,2.3673205375671387,2.190552234649658,2.2802071571350098,2.0952162742614746,2.1806650161743164,0.8200817108154297,0.852294921875,0.8458300828933716,0.8681640625,0.8361304402351379,0.86328125,3.621204137802124,3.624746561050415,3.9692769050598145,3.872696876525879,3.9101722240448,3.971677541732788,-0.49522557854652405,-0.5257731676101685,-0.48172295093536377,-0.5081772208213806,-0.4740886986255646,-0.50186687707901,0.7076767683029175,0.7424789667129517,0.7395720481872559,0.766865074634552,0.7284136414527893,0.7593123316764832,-0.6360369324684143,-0.6605122089385986,-0.6777302026748657,-0.6920133829116821,-0.6729609966278076,-0.6882129311561584,0.3360626995563507,0.30711865425109863,0.36068111658096313,0.3261041045188904,0.36922481656074524,0.331641286611557,-0.534832239151001,-0.5647969245910645,-0.5160711407661438,-0.5430322885513306,-0.5148457288742065,-0.5409738421440125
2405,6805,-0.3856501281261444,-0.4067830741405487,-0.358015775680542,-0.3780287802219391,-0.30033040046691895,-0.3255654573440552,2.241816282272339,2.315476179122925,2.098818778991699,2.233518600463867,2.0603394508361816,2.154360055923462,0.8135194778442383,0.83154296875,0.8143083453178406,0.83544921875,0.7760608792304993,0.80517578125,3.746959924697876,3.629807710647583,3.6803507804870605,3.6850922107696533,3.8857457637786865,3.689516067504883,-0.4950735569000244,-0.5158653855323792,-0.4603866636753082,-0.47928479313850403,-0.4017738997936249,-0.431722491979599,0.6943485736846924,0.7114837169647217,0.6943351030349731,0.7173009514808655,0.6448812484741211,0.6737338304519653,-0.626909613609314,-0.6315048933029175,-0.6377524733543396,-0.6448709964752197,-0.6015464663505554,-0.6132516860961914,0.3429034650325775,0.3184165358543396,0.3815702795982361,0.3520047068595886,0.44527411460876465,0.3969109058380127,-0.5284071564674377,-0.5483431816101074,-0.4922892153263092,-0.509482204914093,-0.43691977858543396,-0.464175820350647
2407,35168,-0.34950515627861023,-0.3614747226238251,-0.3236163854598999,-0.32505881786346436,-0.2751849293708801,-0.28511396050453186,2.2290802001953125,2.2281653881073,2.1587917804718018,2.223040819168091,2.1210439205169678,2.1525044441223145,0.8230031728744507,0.834228515625,0.809478223323822,0.8291015625,0.77700275182724,0.799560546875,3.5792272090911865,3.430510997772217,3.378452777862549,3.320998191833496,3.5569162368774414,3.4098825454711914,-0.44482943415641785,-0.46042299270629883,-0.4157170057296753,-0.4197545051574707,-0.36644497513771057,-0.38002854585647583,0.7042681574821472,0.7155259847640991,0.6885263323783875,0.707942545413971,0.6451376676559448,0.6659303903579712,-0.6333529949188232,-0.6413827538490295,-0.6254715323448181,-0.6394000053405762,-0.5973191261291504,-0.6114003658294678,0.39314448833465576,0.3692265748977661,0.4236830472946167,0.4082283675670624,0.4817138910293579,0.44921743869781494,-0.48271626234054565,-0.496435284614563,-0.45178043842315674,-0.4556232690811157,-0.4063735008239746,-0.41994398832321167
2413,12694,-0.38898441195487976,-0.40635520219802856,-0.40078282356262207,-0.43379390239715576,-0.3655136823654175,-0.40304121375083923,2.2667136192321777,2.289360523223877,2.1989266872406006,2.3021233081817627,2.0866024494171143,2.2076804637908936,0.8268330693244934,0.84814453125,0.8498687148094177,0.87255859375,0.8243476748466492,0.8603515625,3.9302432537078857,3.8791112899780273,4.269079685211182,4.161157131195068,4.364056587219238,4.314948558807373,-0.4903029501438141,-0.5098463892936707,-0.4916963279247284,-0.5262501835823059,-0.45781829953193665,-0.4959702491760254,0.7122562527656555,0.7363157272338867,0.7456006407737732,0.7740311026573181,0.7140437364578247,0.7549930810928345,-0.650123655796051,-0.6667578220367432,-0.686806321144104,-0.7005097270011902,-0.6680452227592468,-0.6888118982315063,0.3476276695728302,0.3237963914871216,0.35381948947906494,0.31040117144584656,0.38130056858062744,0.3347102403640747,-0.5290263295173645,-0.5487246513366699,-0.52447110414505,-0.5585439205169678,-0.4954701066017151,-0.5303387641906738
