SUBCLASS_LABEL,count,F0_mean,F0_median,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,F5_mean,F5_median,F6_mean,F6_median,F7_mean,F7_median,F8_mean,F8_median,F9_mean,F9_median,F10_mean,F10_median,F11_mean,F11_median,F12_mean,F12_median,F13_mean,F13_median,F14_mean,F14_median,F15_mean,F15_median,F16_mean,F16_median,F17_mean,F17_median,F18_mean,F18_median,F19_mean,F19_median,F20_mean,F20_median,F21_mean,F21_median,F22_mean,F22_median,F23_mean,F23_median,F24_mean,F24_median,F25_mean,F25_median,F26_mean,F26_median
1,350308,-0.36115750670433044,-0.3767716586589813,-0.3523881733417511,-0.36674031615257263,-0.33195316791534424,-0.346808522939682,2.200551986694336,2.2416486740112305,2.085026264190674,2.15811824798584,2.0363643169403076,2.1133432388305664,0.8098140358924866,0.834228515625,0.8315476775169373,0.85009765625,0.81695955991745,0.8388671875,3.77036452293396,3.7328243255615234,4.087344169616699,3.971428632736206,4.240919589996338,4.089320182800293,-0.46223458647727966,-0.48140013217926025,-0.44447287917137146,-0.46077030897140503,-0.42512986063957214,-0.4425889849662781,0.6911609172821045,0.7154884338378906,0.7183676958084106,0.739393949508667,0.6994607448577881,0.7225335836410522,-0.6342816948890686,-0.6514435410499573,-0.6709604859352112,-0.680924117565155,-0.660003662109375,-0.6714285612106323,0.3666415810585022,0.34681352972984314,0.3964579105377197,0.3691035509109497,0.4166876971721649,0.3857400715351105,-0.5020084977149963,-0.5215094089508057,-0.480048805475235,-0.49572837352752686,-0.4652455747127533,-0.48242971301078796
2,9447514,-0.43150874972343445,-0.44950589537620544,-0.435933917760849,-0.4504689872264862,-0.38869574666023254,-0.40529975295066833,2.497915506362915,2.663461446762085,2.4212331771850586,2.627671480178833,2.327561140060425,2.555083990097046,0.8939657807350159,0.8828125,0.9391758441925049,0.899169921875,0.8988475799560547,0.8740234375,3.833197593688965,3.9595141410827637,3.8806777000427246,3.8593156337738037,3.642807722091675,3.588594675064087,-0.4846762716770172,-0.5292485356330872,-0.48802822828292847,-0.5199999809265137,-0.4566318690776825,-0.4833114445209503,0.7677969932556152,0.7901085615158081,0.8281933665275574,0.8166795969009399,0.7765322923660278,0.7760814428329468,-0.6153342127799988,-0.6929112076759338,-0.6656661629676819,-0.7168949842453003,-0.6245777010917664,-0.6833558678627014,0.29586777091026306,0.3040585517883301,0.32785117626190186,0.31578946113586426,0.3605312705039978,0.3468067944049835,-0.5062635540962219,-0.5662650465965271,-0.5080487132072449,-0.5513151288032532,-0.4808191955089569,-0.5211640000343323
3,1046518,-0.3765318691730499,-0.390010267496109,-0.3017280697822571,-0.31295254826545715,-0.22372645139694214,-0.22759371995925903,2.1024703979492188,2.144991874694824,1.8038012981414795,1.8678560256958008,1.6334879398345947,1.693721055984497,0.8001120686531067,0.8291015625,0.7576984167098999,0.79736328125,0.7028065919876099,0.752685546875,3.292391300201416,3.1736526489257812,3.0539796352386475,2.8926470279693604,2.9437530040740967,2.7982168197631836,-0.4913240075111389,-0.5011328458786011,-0.41342398524284363,-0.4237898886203766,-0.32943350076675415,-0.3333333432674408,0.6801522374153137,0.7079384326934814,0.6292990446090698,0.6629406809806824,0.5642733573913574,0.6034236550331116,-0.6206566095352173,-0.635604977607727,-0.5978849530220032,-0.6159334182739258,-0.5571786165237427,-0.578803300857544,0.35452204942703247,0.3318447470664978,0.4409342408180237,0.40429916977882385,0.5486259460449219,0.4998047649860382,-0.5231112837791443,-0.533659815788269,-0.44608351588249207,-0.45751047134399414,-0.36717507243156433,-0.37339267134666443
4,12694,-0.38898441195487976,-0.40635520219802856,-0.40078282356262207,-0.43379390239715576,-0.3655136823654175,-0.40304121375083923,2.2667136192321777,2.289360523223877,2.1989266872406006,2.3021233081817627,2.0866024494171143,2.2076804637908936,0.8268330693244934,0.84814453125,0.8498687148094177,0.87255859375,0.8243476748466492,0.8603515625,3.9302432537078857,3.8791112899780273,4.269079685211182,4.161157131195068,4.364056587219238,4.314948558807373,-0.4903029501438141,-0.5098463892936707,-0.4916963279247284,-0.5262501835823059,-0.45781829953193665,-0.4959702491760254,0.7122562527656555,0.7363157272338867,0.7456006407737732,0.7740311026573181,0.7140437364578247,0.7549930810928345,-0.650123655796051,-0.6667578220367432,-0.686806321144104,-0.7005097270011902,-0.6680452227592468,-0.6888118982315063,0.3476276695728302,0.3237963914871216,0.35381948947906494,0.31040117144584656,0.38130056858062744,0.3347102403640747,-0.5290263295173645,-0.5487246513366699,-0.52447110414505,-0.5585439205169678,-0.4954701066017151,-0.5303387641906738
