,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2101,0.8285203168924099,0.9005555555555556,0.8630374018368162,3600.0,16800,16800,3600
2204,0.6947337962962963,0.6669444444444445,0.6805555555555556,3600.0,16800,16800,3600
2205,0.7245700961818712,0.6905555555555556,0.7071540321433651,3600.0,16800,16800,3600
accuracy,0.7526851851851852,0.7526851851851852,0.7526851851851852,0.7526851851851852,,,
macro avg,0.7492747364568592,0.7526851851851851,0.7502489965119125,10800.0,,,
weighted avg,0.7492747364568592,0.7526851851851852,0.7502489965119123,10800.0,,,
