,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2403,0.5261762756792577,0.6616666666666666,0.5861941675895165,3600.0,16800,16800,3600
2404,0.3246492985971944,0.39901477832512317,0.3580110497237569,406.0,1896,6000,406
2407,0.7858709960508995,0.791077738515901,0.788465771516619,2264.0,10565,10565,2264
2416,0.5900297619047619,0.5157723577235772,0.5504077737289607,3075.0,14349,14349,3075
2419,0.5203488372093024,0.14954051796157058,0.23231667748215445,1197.0,5584,6000,1197
2420,0.25609756097560976,0.6829268292682927,0.37250554323725055,123.0,571,6000,123
accuracy,0.5798406000937647,0.5798406000937647,0.5798406000937647,0.5798406000937647,,,
macro avg,0.5005287884028377,0.5333331480768552,0.48131683054637636,10665.0,,,
weighted avg,0.5882750322298831,0.5798406000937647,0.5679459114115897,10665.0,,,
