,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2403,0.6197666437886067,0.25083333333333335,0.3571287324500692,3600.0,16800,14959,3600
2404,0.18982536066818528,0.625,0.29120559114735,400.0,1865,16785,400
2407,0.725466825586015,0.8195691202872532,0.7696522655426765,2228.0,10397,16310,2228
2416,0.5627032887603903,0.5094895287958116,0.5347758887171561,3056.0,14263,15072,3056
2419,0.29273285568065505,0.48639455782312924,0.36549520766773164,1176.0,5485,16703,1176
2420,0.16520210896309315,0.7768595041322314,0.27246376811594203,121.0,568,16799,121
accuracy,0.4916359512333428,0.4916359512333428,0.4916359512333428,0.4916359512333428,,,
macro avg,0.42594951390782426,0.5780243407286264,0.43178690894015426,10581.0,,,
weighted avg,0.5677435680208522,0.4916359512333428,0.4927697303645386,10581.0,,,
