,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
econ,0.618930336582268,0.7471933333333334,0.6770406391108024,150000.0,700000,700000,150000
water,0.9218631437632546,0.6317466666666667,0.7497171610085682,75000.0,350000,350000,75000
others,0.5014552400941192,0.5097,0.5055440069759849,120000.0,560000,560000,120000
forest,0.8641877211496679,0.7734,0.8162772288838723,90000.0,420000,420000,90000
accuracy,0.6671954022988505,0.6671954022988505,0.6671954022988505,0.6671954022988505,,,
macro avg,0.7266091103973275,0.66551,0.687144758994807,435000.0,,,
weighted avg,0.6894961149065487,0.6671954022988505,0.6710692284573095,435000.0,,,
