,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
econ,0.6374853410974969,0.8407666666666667,0.7251489224683181,150000.0,700000,700000,150000
water,0.8816451902906802,0.7845466666666666,0.8302666854804571,75000.0,350000,350000,75000
others,0.6890867418899859,0.4559916666666667,0.5488144908930435,120000.0,560000,560000,120000
forest,0.8697319270490003,0.8795888888888889,0.8746326372776488,90000.0,420000,420000,90000
accuracy,0.7329609195402299,0.7329609195402299,0.7329609195402299,0.7329609195402299,,,
macro avg,0.7694873000817908,0.7402234722222222,0.7447156840298669,435000.0,,,
weighted avg,0.7418677537876641,0.7329609195402299,0.7255563587205416,435000.0,,,
