,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2101,0.9376635514018692,0.9555238095238096,0.9465094339622642,10500.0,49000,49000,10500
2204,0.7319676860934795,0.7248571428571429,0.7283950617283951,10500.0,49000,49000,10500
2205,0.7582195731590079,0.7511428571428571,0.754664625394699,10500.0,49000,49000,10500
accuracy,0.8105079365079365,0.8105079365079365,0.8105079365079365,0.8105079365079365,,,
macro avg,0.8092836035514521,0.8105079365079364,0.8098563736951195,31500.0,,,
weighted avg,0.8092836035514521,0.8105079365079365,0.8098563736951194,31500.0,,,
