,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2403,0.6873653984206748,0.7295238095238096,0.707817408981704,10500.0,49000,49000,10500
2404,0.1280120481927711,0.41262135922330095,0.19540229885057472,412.0,1922,20000,412
2407,0.5677785663591199,0.7346189164370982,0.6405124099279423,2178.0,10162,20000,2178
2416,0.6020761245674741,0.1812028117677688,0.2785671402841705,3841.0,17921,20000,3841
2419,0.3509771986970684,0.2871419053964024,0.31586661780872116,1501.0,7006,20000,1501
2420,0.1015625,0.6594202898550725,0.1760154738878143,138.0,645,20000,138
accuracy,0.5733979536887452,0.5733979536887452,0.5733979536887452,0.5733979536887452,,,
macro avg,0.406295306039518,0.5007548487005754,0.3856968916234878,18570.0,,,
weighted avg,0.6117450812875951,0.5733979536887452,0.5641360734957617,18570.0,,,
