,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2403,0.6716521739130434,0.7356190476190476,0.7021818181818181,10500.0,49000,49000,10500
2404,0.13595166163141995,0.39215686274509803,0.20190689848569826,459.0,2143,20000,459
2407,0.6715328467153284,0.7525562372188139,0.7097396335583414,2934.0,13688,20000,2934
2416,0.5884557721139431,0.19858335441436883,0.2969547947796482,3953.0,18447,20000,3953
2419,0.3474714518760196,0.26476072094468617,0.30052910052910053,1609.0,7506,20000,1609
2420,0.11312700106723586,0.6883116883116883,0.19431714023831348,154.0,721,20000,154
accuracy,0.5828446121678821,0.5828446121678821,0.5828446121678821,0.5828446121678821,,,
macro avg,0.4213651512194984,0.5053313185422837,0.4009382309621534,19609.0,,,
weighted avg,0.6113364170757222,0.5828446121678821,0.5729664393026759,19609.0,,,
