LU_CODE,Category,Pixel_Count,f0_mean,f0_median,f1_mean,f1_median,f2_mean,f2_median,f3_mean,f3_median,f4_mean,f4_median,f5_mean,f5_median,f6_mean,f6_median,f7_mean,f7_median,f8_mean,f8_median,f9_mean,f9_median,f10_mean,f10_median,f11_mean,f11_median,f12_mean,f12_median,f13_mean,f13_median,f14_mean,f14_median
1605,other,1995,-0.038016099482774734,0.012089810334146023,-0.025133201852440834,0.014349332079291344,0.005204185843467712,0.038785047829151154,325814.53125,0.94017094373703,-0.09968230873346329,0.9783937931060791,0.9217337369918823,0.8103448152542114,-0.08521799743175507,-0.04147465527057648,-0.07034748792648315,-0.02737642638385296,-0.035789854824543,-0.0029120559338480234,0.2867320775985718,0.22559146583080292,0.27215659618377686,0.212296262383461,0.2447042316198349,0.18665407598018646,-0.29437455534935,-0.2687169909477234,-0.2855035066604614,-0.25792381167411804,-0.2681584656238556,-0.24526067078113556
1701,other,111249,-0.35155627131462097,-0.373014360666275,-0.3059269189834595,-0.31847304105758667,-0.2503858804702759,-0.2580028772354126,9799.9013671875,2.4264075756073,18226.923828125,2.211040735244751,39844.98046875,2.1796741485595703,-0.4496880769729614,-0.4750889539718628,-0.3968336880207062,-0.4183514714241028,-0.34166601300239563,-0.35825106501579285,0.6513685584068298,0.7150095105171204,0.625413179397583,0.6913667321205139,0.5785303115844727,0.6301570534706116,-0.5623298287391663,-0.6160584092140198,-0.552098274230957,-0.6142904162406921,-0.5236772298812866,-0.5736418962478638
2001,other,243,-0.18272516131401062,-0.17805545032024384,-0.17416824400424957,-0.16937647759914398,-0.17323480546474457,-0.17868827283382416,1.6127623319625854,1.655853271484375,1.621307611465454,1.7029868364334106,1.6798278093338013,1.7004145383834839,-0.27715450525283813,-0.2950415015220642,-0.26398560404777527,-0.26037734746932983,-0.2645193338394165,-0.28288570046424866,0.5366597771644592,0.5733485817909241,0.541721522808075,0.5949119329452515,0.533531665802002,0.5549374222755432,-0.4974106550216675,-0.5310046076774597,-0.501579999923706,-0.5262976884841919,-0.494861900806427,-0.5263158082962036
2100,other,104369,-0.2879284620285034,-0.30835285782814026,-0.2921951711177826,-0.3020656108856201,-0.2527487277984619,-0.26439741253852844,1.9608629941940308,2.0443694591522217,2.061264991760254,1.9798027276992798,3522.94091796875,1.8360551595687866,-0.3989924490451813,-0.44337812066078186,-0.4018454849720001,-0.419727623462677,-0.3551587760448456,-0.37831324338912964,0.5297689437866211,0.5964853167533875,0.6077502965927124,0.6409308910369873,0.593586802482605,0.6315553784370422,-0.47369900345802307,-0.5353535413742065,-0.5608099102973938,-0.585307240486145,-0.5584699511528015,-0.5860193967819214
2101,economic,296743,-0.30936330556869507,-0.32707861065864563,-0.2370406836271286,-0.24231058359146118,-0.16629426181316376,-0.16620388627052307,25015.333984375,2.152662754058838,9909.36328125,1.6982061862945557,12941.9970703125,1.4671210050582886,-0.4553229808807373,-0.48430928587913513,-0.3676529824733734,-0.38468852639198303,-0.2741129696369171,-0.2895132899284363,0.5273904800415039,0.5997812747955322,0.5201507210731506,0.5574543476104736,0.5000747442245483,0.5232428312301636,-0.46361851692199707,-0.5239726305007935,-0.49000951647758484,-0.5196950435638428,-0.48936665058135986,-0.5107861161231995
2200,other,7289,-0.31349557638168335,-0.3421001732349396,-0.27014559507369995,-0.30181455612182617,-0.19391632080078125,-0.2157914936542511,1.2924219369888306,2.036868095397949,1.8025416135787964,1.9023022651672363,1.5659281015396118,1.6786550283432007,-0.4238717257976532,-0.4585268795490265,-0.37155091762542725,-0.4075787365436554,-0.29074525833129883,-0.3233867883682251,0.6213132739067078,0.6613091230392456,0.6189465522766113,0.6763485670089722,0.547456681728363,0.5957112908363342,-0.5542590022087097,-0.585985541343689,-0.570618748664856,-0.6051063537597656,-0.5253844261169434,-0.5637779831886292
2202,other,7,-0.5486509203910828,-0.5488975048065186,-0.43128201365470886,-0.44246649742126465,-0.19515517354011536,-0.18909156322479248,2.914677858352661,2.895655870437622,2.572842836380005,2.5062053203582764,1.9493398666381836,1.9868881702423096,-0.6032202839851379,-0.607257604598999,-0.4971529543399811,-0.5045725703239441,-0.26557260751724243,-0.2581850290298462,0.8735300302505493,0.8693785071372986,0.8180031180381775,0.8173539042472839,0.6729125380516052,0.6742690205574036,-0.771762490272522,-0.7735140919685364,-0.7197538018226624,-0.7153772711753845,-0.6360065340995789,-0.6383404731750488
2203,other,61806,-0.2851964831352234,-0.319563090801239,-0.2010078728199005,-0.2346130758523941,-0.12355916202068329,-0.12826289236545563,1.9139695167541504,2.0213141441345215,1.67875337600708,1.7881286144256592,1.4835461378097534,1.5078966617584229,-0.39496293663978577,-0.43212658166885376,-0.29191529750823975,-0.3348703384399414,-0.2067110538482666,-0.21829761564731598,0.6126352548599243,0.6600953340530396,0.568520724773407,0.626899003982544,0.49839264154434204,0.5517862439155579,-0.5631572604179382,-0.5861566662788391,-0.540166974067688,-0.5704909563064575,-0.49232375621795654,-0.5226886868476868
2204,economic,807250,-0.28492024540901184,-0.30900081992149353,-0.2192315012216568,-0.23157064616680145,-0.13008517026901245,-0.11141651123762131,1.8410329818725586,1.9871549606323242,3526.03662109375,1.774081826210022,-1262.1021728515625,1.4150606393814087,-0.388346791267395,-0.41644084453582764,-0.3168669044971466,-0.3350204825401306,-0.21821817755699158,-0.20343062281608582,0.6108219623565674,0.6673531532287598,0.565949022769928,0.6116389036178589,0.4985543489456177,0.5227041840553284,-0.5729461312294006,-0.6077482104301453,-0.5501285791397095,-0.5793455839157104,-0.5099138021469116,-0.5303248167037964
2205,economic,714833,-0.33014827966690063,-0.35705068707466125,-0.2755514979362488,-0.2928176820278168,-0.22253607213497162,-0.22755053639411926,1.8010445833206177,1.930757999420166,-208.19676208496094,1.7219387292861938,1.5561437606811523,1.6150678396224976,-0.45188307762145996,-0.47821924090385437,-0.39189180731773376,-0.4132956266403198,-0.3356488347053528,-0.3458348214626312,0.6212647557258606,0.6739954352378845,0.5868124961853027,0.6356802582740784,0.537674069404602,0.5784441828727722,-0.586821436882019,-0.6149134635925293,-0.5724111199378967,-0.5998861789703369,-0.5396751165390015,-0.5621693134307861
