,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2101,0.7151804587802396,0.87,0.7850298629312937,10500.0,49000,49000,10500
2204,0.6370727010110737,0.630095238095238,0.6335647593966962,10500.0,49000,49000,10500
2205,0.7121793334931671,0.5658095238095238,0.6306124615221315,10500.0,49000,49000,10500
accuracy,0.6886349206349206,0.6886349206349206,0.6886349206349206,0.6886349206349206,,,
macro avg,0.6881441644281602,0.6886349206349207,0.6830690279500405,31500.0,,,
weighted avg,0.6881441644281602,0.6886349206349206,0.6830690279500404,31500.0,,,
