SUBCLASS_LABEL,count,F0_mean,F0_median,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,F5_mean,F5_median,F6_mean,F6_median,F7_mean,F7_median,F8_mean,F8_median,F9_mean,F9_median,F10_mean,F10_median,F11_mean,F11_median,F12_mean,F12_median,F13_mean,F13_median,F14_mean,F14_median,F15_mean,F15_median,F16_mean,F16_median,F17_mean,F17_median,F18_mean,F18_median,F19_mean,F19_median,F20_mean,F20_median,F21_mean,F21_median,F22_mean,F22_median,F23_mean,F23_median,F24_mean,F24_median,F25_mean,F25_median,F26_mean,F26_median
1,343985,-0.3586937487125397,-0.3750777542591095,-0.3511812686920166,-0.3676505386829376,-0.323747456073761,-0.3423115611076355,2.2524876594543457,2.256479024887085,2.1717002391815186,2.1899309158325195,2.0854251384735107,2.1327857971191406,0.8121069669723511,0.834716796875,0.8332476615905762,0.852294921875,0.814648449420929,0.838134765625,3.6956887245178223,3.6692190170288086,3.955904960632324,3.8759689331054688,4.081596374511719,3.9678714275360107,-0.4582611322402954,-0.4783207178115845,-0.44068455696105957,-0.45885995030403137,-0.4138934910297394,-0.43565070629119873,0.6931358575820923,0.7162485122680664,0.7208074331283569,0.7424418330192566,0.6968466639518738,0.7213578224182129,-0.6344635486602783,-0.651127815246582,-0.6700710654258728,-0.6808930039405823,-0.6561939716339111,-0.6687324047088623,0.3730359971523285,0.3504388928413391,0.40070393681526184,0.37091708183288574,0.4293195903301239,0.3922261595726013,-0.49905556440353394,-0.519000768661499,-0.47729116678237915,-0.49465295672416687,-0.4553473889827728,-0.47650352120399475
2,10540239,-0.43819448351860046,-0.45416226983070374,-0.4421035349369049,-0.45632362365722656,-0.39073318243026733,-0.41009700298309326,2.540890693664551,2.692760467529297,2.4726734161376953,2.6611785888671875,2.338340997695923,2.5932202339172363,0.9070589542388916,0.885009765625,0.9482163786888123,0.90087890625,0.9034126400947571,0.8759765625,3.8795440196990967,4.013461589813232,3.9072883129119873,3.899691343307495,3.653738498687744,3.609375,-0.4855155646800995,-0.5327649116516113,-0.4888753592967987,-0.5248472094535828,-0.4542737603187561,-0.4871327579021454,0.7833920121192932,0.7937909364700317,0.8440307378768921,0.8197888731956482,0.7852613925933838,0.7792285084724426,-0.6084859371185303,-0.6957047581672668,-0.6612110733985901,-0.7187412977218628,-0.6137248277664185,-0.6848341226577759,0.29317545890808105,0.30118972063064575,0.32416659593582153,0.3116051256656647,0.3584194481372833,0.3427278995513916,-0.5063499212265015,-0.5695266127586365,-0.5081916451454163,-0.5558968186378479,-0.4780423939228058,-0.5248392820358276
3,1083074,-0.3573848605155945,-0.3709918260574341,-0.2778491973876953,-0.2843966782093048,-0.18429452180862427,-0.16739240288734436,2.1262125968933105,2.162445545196533,1.8598036766052246,1.904026985168457,1.5896925926208496,1.622711181640625,0.7902600169181824,0.827392578125,0.7447154521942139,0.793212890625,0.6829395890235901,0.731689453125,3.247905969619751,3.1607913970947266,2.978154420852661,2.8466005325317383,2.7983570098876953,2.659255027770996,-0.46853527426719666,-0.4774467945098877,-0.383242130279541,-0.3884451389312744,-0.2807944715023041,-0.2630807161331177,0.6698411703109741,0.705673336982727,0.6161144971847534,0.6571797132492065,0.5425558686256409,0.5767898559570312,-0.6114675402641296,-0.6329089403152466,-0.5858509540557861,-0.6090309619903564,-0.5409199595451355,-0.5600396990776062,0.37826648354530334,0.3533380627632141,0.47523030638694763,0.4399891197681427,0.6083600521087646,0.5831303000450134,-0.50157630443573,-0.5116192102432251,-0.4173657298088074,-0.42471176385879517,-0.32103821635246277,-0.30722153186798096
4,12700,-0.3841754198074341,-0.40452277660369873,-0.3982970416545868,-0.4349327087402344,-0.3494706153869629,-0.38972413539886475,2.338883638381958,2.2985281944274902,2.241089344024658,2.3223931789398193,2.1335058212280273,2.1984293460845947,0.8257967829704285,0.847900390625,0.8508151769638062,0.872802734375,0.817426323890686,0.8564453125,3.830840587615967,3.7706966400146484,4.136419296264648,4.048864364624023,4.158261775970459,4.153846263885498,-0.4838559627532959,-0.506751298904419,-0.48728835582733154,-0.5264290571212769,-0.4396728575229645,-0.48314693570137024,0.7110610008239746,0.7359261512756348,0.7469485402107239,0.7742544412612915,0.7053710222244263,0.7489920854568481,-0.646766185760498,-0.6640377044677734,-0.6849397420883179,-0.6984093189239502,-0.6606513261795044,-0.6836777925491333,0.3527665138244629,0.32637566328048706,0.35772883892059326,0.3102475702762604,0.39817214012145996,0.3452988862991333,-0.5231888890266418,-0.5457297563552856,-0.5206421613693237,-0.5589981079101562,-0.4787828326225281,-0.5205941796302795
