,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2403,0.8274204623483634,0.9991708126036484,0.9052209840991612,7236.0,33765,33765,7236
2404,0.9333333333333333,0.2545454545454545,0.4,55.0,256,20000,55
2407,1.0,0.018808777429467086,0.036923076923076927,319.0,1489,20000,319
2413,0.9,0.06537530266343826,0.12189616252821671,413.0,1927,20000,413
2416,1.0,0.06294964028776978,0.11844331641285956,556.0,2595,20000,556
2419,0.9130434782608695,0.07835820895522388,0.14432989690721648,268.0,1251,20000,268
accuracy,0.8288685430089295,0.8288685430089295,0.8288685430089295,0.8288685430089295,,,
macro avg,0.9289662123237609,0.24653469941416703,0.28780223947842176,8847.0,,,
weighted avg,0.8511295864202558,0.8288685430089295,0.7617085468408308,8847.0,,,
