,precision,recall,f1-score,support,train_unique_support,train_final_support,test_support
2101,0.9361761687039284,0.9555238095238096,0.9457510486873734,10500.0,49000,49000,10500
2204,0.7313650979245835,0.7148571428571429,0.7230169050715215,10500.0,49000,49000,10500
2205,0.747148288973384,0.7485714285714286,0.7478591817316841,10500.0,49000,49000,10500
accuracy,0.8063174603174603,0.8063174603174603,0.8063174603174603,0.8063174603174603,,,
macro avg,0.8048965185339654,0.8063174603174604,0.8055423784968596,31500.0,,,
weighted avg,0.8048965185339653,0.8063174603174603,0.8055423784968597,31500.0,,,
